,X,Y,Y_appr
0,298.0,65.38478303354924,65.56672563878695
1,298.7027027027027,65.45535582779524,65.63428503615256
2,299.4054054054054,65.52579735828071,65.70172467626362
3,300.1081081081081,65.5961075679552,65.76904469409969
4,300.81081081081084,65.66628640245736,65.83624522464032
5,301.5135135135135,65.73633381011403,65.90332640286508
6,302.2162162162162,65.80624974193886,65.97028836375351
7,302.9189189189189,65.87603415163026,66.0371312422852
8,303.6216216216216,65.94568699556932,66.10385517343968
9,304.3243243243243,66.01520823281683,66.17046029219651
10,305.02702702702703,66.08459782511017,66.23694673353529
11,305.72972972972974,66.1538557368597,66.30331463243553
12,306.43243243243245,66.2229819351447,66.36956412387681
13,307.13513513513516,66.29197638970898,66.4356953428387
14,307.8378378378378,66.36083907295605,66.50170842430074
15,308.5405405405405,66.42956995994386,66.5676035032425
16,309.2432432432432,66.49816902837941,66.63338071464352
17,309.94594594594594,66.56663625861256,66.6990401934834
18,310.64864864864865,66.63497163363004,66.76458207474167
19,311.35135135135135,66.70317513904858,66.83000649339789
20,312.05405405405406,66.77124676310814,66.89531358443163
21,312.7567567567568,66.83918649666448,66.96050348282245
22,313.4594594594595,66.90699433318173,67.0255763235499
23,314.1621621621622,66.97467026872428,67.09053224159354
24,314.86486486486484,67.0422143019487,67.15537137193292
25,315.56756756756755,67.1096264340953,67.22009384954762
26,316.27027027027026,67.17690666897907,67.28469980941719
27,316.97297297297297,67.24405501298095,67.34918938652118
28,317.6756756756757,67.31107147503822,67.41356271583918
29,318.3783783783784,67.37795606663511,67.47781993235071
30,319.0810810810811,67.44470880179274,67.54196117103535
31,319.7837837837838,67.5113296970592,67.60598656687267
32,320.4864864864865,67.577818771499,67.66989625484221
33,321.18918918918916,67.64417604668273,67.73369036992354
34,321.8918918918919,67.71040154667602,67.7973690470962
35,322.5945945945946,67.77649529802865,67.86093242133978
36,323.2972972972973,67.84245732976318,67.92438062763384
37,324.0,67.90828767336359,67.98771380095789
38,324.7027027027027,67.9739863627636,68.05093207629153
39,325.4054054054054,68.03955343433472,68.11403558861433
40,326.1081081081081,68.1049889268743,68.17702447290583
41,326.81081081081084,68.17029288159321,68.23989886414557
42,327.51351351351354,68.23546534210351,68.30265889731314
43,328.2162162162162,68.30050635440571,68.36530470738808
44,328.9189189189189,68.36541596687616,68.42783642934998
45,329.6216216216216,68.43019423025405,68.49025419817836
46,330.3243243243243,68.49484119762832,68.55255814885281
47,331.02702702702703,68.55935692442438,68.61474841635288
48,331.72972972972974,68.62374146839088,68.6768251356581
49,332.43243243243245,68.68799488958595,68.73878844174808
50,333.13513513513516,68.75211725036377,68.80063846960235
51,333.8378378378378,68.81610861536055,68.86237535420048
52,334.5405405405405,68.87996905148076,68.92399923052201
53,335.2432432432432,68.94369862788302,68.98551023354653
54,335.94594594594594,69.00729741596592,69.04690849825357
55,336.64864864864865,69.07076548935372,69.10819415962271
56,337.35135135135135,69.13410292388197,69.16936735263349
57,338.05405405405406,69.19730979758305,69.2304282122655
58,338.7567567567568,69.26038619067144,69.29137687349827
59,339.4594594594595,69.32333218552918,69.35221347131136
60,340.1621621621622,69.38614786669092,69.41293814068433
61,340.8648648648649,69.44883332082915,69.47355101659679
62,341.56756756756755,69.51138863673916,69.53405223402821
63,342.27027027027026,69.57381390532397,69.59444192795823
64,342.97297297297297,69.63610921957924,69.65472023336636
65,343.6756756756757,69.69827467457814,69.71488728523218
66,344.3783783783784,69.76031036745583,69.77494321853524
67,345.0810810810811,69.82221639739441,69.8348881682551
68,345.7837837837838,69.88399286560724,69.89472226937133
69,346.4864864864865,69.9456398753237,69.9544456568635
70,347.18918918918916,70.00715753177352,70.01405846571112
71,347.8918918918919,70.06854594217123,70.0735608308938
72,348.5945945945946,70.12980521570053,70.13295288739108
73,349.2972972972973,70.19093546349869,70.19223477018252
74,350.0,70.2519367986407,70.25140661424768
